,apple,positive,126415614616154112
908,apple,neutral,125887065861787648
909,apple,neutral,125882473312817152
910,apple,neutral,125878880916611072
911,apple,neutral,125866627337162752
912,apple,neutral,125866368758333440
913,apple,neutral,125859792802693120
914,apple,neutral,125859488728236032
915,apple,neutral,125854430171111424
916,apple,neutral,125840474132066304
917,apple,neutral,125830917578162176
918,apple,neutral,125829040740368384
919,apple,neutral,125828984293425152
920,apple,neutral,125826820057731074
921,apple,neutral,125824709421039616
922,apple,neutral,125823389804929024
923,apple,neutral,125821979797364736
924,apple,neutral,125821218258550784
925,apple,neutral,125817967240949760
926,apple,neutral,125815990620659713
927,apple,neutral,125811943054393344
928,apple,neutral,125807897568481280
929,apple,neutral,125804983185719297
930,apple,neutral,125803571601080320
931,apple,neutral,125803457155301376
932,apple,neutral,125801811817922561
933,apple,neutral,125793487479259136
934,apple,neutral,125792596114161665
935,apple,neutral,125792107930714113
936,apple,neutral,125727869363163137
937,apple,neutral,125727349034598401
938,apple,neutral,125727044263874560
939,apple,neutral,125726769297891330
940,apple,neutral,125725274317914112
941,apple,neutral,125725019178409984
942,apple,neutral,125724524732882944
943,apple,neutral,125721197437648896
944,apple,neutral,125714971261812736
945,apple,neutral,125708425752612864
946,apple,neutral,125708240225959936
947,apple,neutral,125706125764083712
948,apple,neutral,125703536632807424
949,apple,neutral,125698733768843264
950,apple,neutral,125695449423286272
951,apple,neutral,125695107734319104
952,apple,neutral,125694587313467393
953,apple,neutral,125692890474233856
954,apple,neutral,125692845054115842
955,apple,neutral,125691975474229248
956,apple,neutral,125690764331196416
957,apple,neutral,125689905954299904
958,apple,neutral,125687710705926144
959,apple,neutral,125686643960193024
960,apple,neutral,125685016389894144
961,apple,neutral,125679996420374530
962,apple,neutral,125677838295764992
963,apple,neutral,125674121722998785
964,apple,neutral,125669834922008576
965,apple,neutral,125667332931596290
966,apple,neutral,125667159547461633
967,apple,neutral,125666909080387584
968,apple,neutral,125665930339565568
969,apple,neutral,125664999036301312
970,apple,neutral,125664891691474944
971,apple,neutral,125663967296229376
972,apple,neutral,125663914552868864
973,apple,neutral,125661036891226113
974,apple,neutral,125660067482697729
975,apple,neutral,125657950185463808
976,apple,neutral,125647236418912256
977,apple,neutral,125645376790331392
978,apple,neutral,125643523792969728
979,apple,neutral,125642256114909184
980,apple,neutral,125642161659199488
981,apple,neutral,125642041140060160
982,apple,neutral,125641351848136704
983,apple,neutral,125640758966484992
984,apple,neutral,125640679325052929
985,apple,neutral,125640515021578240
986,apple,neutral,125638955952640000
987,apple,neutral,125633549847117824
988,apple,neutral,125633468708302848
989,apple,neutral,125633233982459904
990,apple,neutral,125632687879884800
991,apple,neutral,125632582795804672
992,apple,neutral,125631556051140608
993,apple,neutral,125630955154190336
994,apple,neutral,125630836245676033
995,apple,neutral,125630016485732352
996,apple,neutral,125629788563050496
997,apple,neutral,125627732032888833
998,apple,neutral,125626286939979776
999,apple,neutral,125625630254567424
1000,apple,neutral,125625566203346944
1001,apple,neutral,125620113582993408
1002,apple,neutral,125617451705712640
1003,apple,neutral,125617133123153921
1004,apple,neutral,125616747863736320
1005,apple,neutral,125614951787266048
1006,apple,neutral,125614910804738049
1007,apple,neutral,125607526967410689
1008,apple,neutral,125598495137726464
1009,apple,neutral,125596991290998784
1010,apple,neutral,125595669145722880
1011,apple,neutral,125595441562783744
1012,apple,neutral,125591434056318977
1013,apple,neutral,125589884445536257
1014,apple,neutral,125589258898644992
1015,apple,neutral,125588749454278656
1016,apple,neutral,125588587180863489
1017,apple,neutral,125587186723725312
1018,apple,neutral,125586682790674434
1019,apple,neutral,125585063327956992
1020,apple,neutral,125583717354831872
1021,apple,neutral,125581507355086848
1022,apple,neutral,125581280430669824
1023,apple,neutral,125564573167263746
1024,apple,neutral,125559846870323200
1025,apple,neutral,125559232157327360
1026,apple,neutral,125551370676862976
1027,apple,neutral,125546017205665792
1028,apple,neutral,125545914864640000
1029,apple,neutral,125544363945230336
1030,apple,neutral,125541112491425792
1031,apple,neutral,125538769632886784
1032,apple,neutral,125537487455137793
1033,apple,neutral,125532364406398977
1034,apple,neutral,125532202057482240
1035,apple,neutral,125528344480587776
1036,apple,neutral,125527718203887616
1037,apple,neutral,125512197135806464
1038,apple,neutral,125498684401135616
1039,apple,neutral,125496516000485376
1040,apple,neutral,125493419522002944
1041,apple,neutral,125493125098635265
1042,apple,neutral,125489264157917184
1043,apple,neutral,125486845768368128
1044,apple,neutral,125460019859820544
1045,apple,neutral,125459423870197760
1046,apple,neutral,125459375245635584
1047,apple,neutral,125457535951060993
1048,apple,neutral,125448837404954624
1049,apple,neutral,125433354488254464
1050,apple,neutral,125432626482917376
1051,apple,neutral,125432518324400128
1052,apple,neutral,125425087800291328
1053,apple,neutral,125424738662223872
1054,apple,neutral,125419216227667968
1055,apple,neutral,125417324621737985
1056,apple,neutral,125416866243018753
1057,apple,neutral,125416811490578435
1058,apple,neutral,125410153196560384
1059,apple,neutral,125409201907437569
1060,apple,neutral,125406528487424003
1061,apple,neutral,125406003863883776
1062,apple,neutral,125405939015757824
1063,apple,neutral,125402652610797569
1064,apple,neutral,125398913313284096
1065,apple,neutral,125398813543374848
1066,apple,neutral,125394805449699329
1067,apple,neutral,125379023307153408
1068,apple,neutral,125374041556127744
1069,apple,neutral,125373658389692416
1070,apple,neutral,125373427661029376
1071,apple,neutral,125372628746768384
1072,apple,neutral,125369026351349760
1073,apple,neutral,125368381728763904
1074,apple,neutral,125367492976717824
1075,apple,neutral,125366519680086016
1076,apple,neutral,125365963972542464
1077,apple,neutral,125365264656236544
1078,apple,neutral,125364154629492737
1079,apple,neutral,125364122853453824
1080,apple,neutral,125361209137565696
1081,apple,neutral,125360952878182400
1082,apple,neutral,125360877359742976
1083,apple,neutral,125359697770450944
1084,apple,neutral,125359622193295360
1085,apple,neutral,125357901580746752
1086,apple,neutral,125354296752619520
1087,apple,neutral,125351067620880385
1088,apple,neutral,125350537821569024
1089,apple,neutral,125347828754169856
1090,apple,neutral,125347618862792705
1091,apple,neutral,125345723020607488
1092,apple,neutral,125344722196766720
1093,apple,neutral,125344351218974720
1094,apple,neutral,125338231280644096
1095,apple,neutral,125336929825849344
1096,apple,neutral,125336798690942977
1097,apple,neutral,125335012961828866
1098,apple,neutral,125332871174037504
1099,apple,neutral,125332609428496384
1100,apple,neutral,125327281181835264
1101,apple,neutral,125326760769372160
1102,apple,neutral,125325397712846848
1103,apple,neutral,125324916009615360
1104,apple,neutral,125321084525490176
1105,apple,neutral,125318029390249984
1106,apple,neutral,125317541504626688
1107,apple,neutral,125317300860620801
1108,apple,neutral,125315460030922752
1109,apple,neutral,125315263183851521
1110,apple,neutral,125315080081518592
1111,apple,neutral,125312789345599489
1112,apple,neutral,125312357797863425
1113,apple,neutral,125309663913840640
1114,apple,neutral,125305567148388352
1115,apple,neutral,125300705836793856
1116,apple,neutral,125300603059576833
1117,apple,neutral,125287442407362560
1118,apple,neutral,125283873331494913
1119,apple,neutral,125281502866059264
1120,apple,neutral,125278676949544960
1121,apple,neutral,125276525472911360
1122,apple,neutral,125275795252977664
1123,apple,neutral,125275280678993920
1124,apple,neutral,125273317673414656
1125,apple,neutral,125270965268643840
1126,apple,neutral,125267017942052866
1127,apple,neutral,125266503657472000
1128,apple,neutral,125261029834899456
1129,apple,neutral,125260105154437121
1130,apple,neutral,125257803790159873
1131,apple,neutral,125252442836320256
1132,apple,neutral,125250721280040961
1133,apple,neutral,125250617911418881
1134,apple,neutral,125250078108684288
1135,apple,neutral,125246898830458880
1136,apple,neutral,125245892814045184
1137,apple,neutral,125244798671142912
1138,apple,neutral,125231250247135233
1139,apple,neutral,125227689895407616
1140,apple,neutral,125222749034659840
1141,apple,neutral,125218106778992640
1142,apple,neutral,125211793655218178
1143,apple,neutral,125206271560384512
1144,apple,neutral,125196751387889665
1145,apple,neutral,125193298624258049
1146,apple,neutral,125184976579862530
1147,apple,neutral,125085987431923713
1148,apple,irrelevant,126405660308021248
1149,apple,irrelevant,126403953058529280
1150,apple,irrelevant,126402391259103232
1151,apple,irrelevant,126399172495679488
1152,apple,irrelevant,126394266145665025
1153,apple,irrelevant,126391727408947200
1154,apple,irrelevant,126387209824776192
1155,apple,irrelevant,126385587740610563
1156,apple,irrelevant,126381904621600768
1157,apple,irrelevant,126379095004160001
1158,apple,irrelevant,126373281099026432
1159,apple,irrelevant,126367728754884609
1160,apple,irrelevant,126362562865528832
1161,apple,irrelevant,126360606042374144
1162,apple,irrelevant,126355839274594304
1163,apple,irrelevant,126355573586399232
1164,apple,irrelevant,126352049070809089
1165,apple,irrelevant,126346705292640257
1166,apple,irrelevant,126346563147673600
1167,apple,irrelevant,126346004688674816
1168,apple,irrelevant,126342441057001472
1169,apple,irrelevant,126340074777489408
1170,apple,irrelevant,126332817134190592
1171,apple,irrelevant,126331879883415552
1172,apple,irrelevant,126329876935479296
1173,apple,irrelevant,126319126913363968
1174,apple,irrelevant,126313259572793345
1175,apple,irrelevant,126312509983559681
1176,apple,irrelevant,126310736577298432
1177,apple,irrelevant,126307114959372289
1178,apple,irrelevant,126304243144597505
1179,apple,irrelevant,126303928039116800
1180,apple,irrelevant,126303310054559744
1181,apple,irrelevant,126298834203713536
1182,apple,irrelevant,126298134212120577
1183,apple,irrelevant,126297754799587328
1184,apple,irrelevant,126290039138291712
1185,apple,irrelevant,126271901340401665
1186,apple,irrelevant,126270990459219968
1187,apple,irrelevant,126264647652343808
1188,apple,irrelevant,126264035007143936
1189,apple,irrelevant,126263600548556800
1190,apple,irrelevant,126260304819662849
1191,apple,irrelevant,126252530819809280
1192,apple,irrelevant,126236984644612096
1193,apple,irrelevant,126232767821381632
